v101,v102,v104,v106,v113,v115,v116,v119,v120,v121,v122,v123,v124,v125,v127,v128,v129,v130,v133,v135,v136,v137,v138,v139,v140,v149,v150,v151,v152,v153,v155,v157,v158,v159,v161,v170,v190,v191,v201,v202,v203,v204,v205,v206,v207,v208,v209,v210,v213,v215,v216,v217,v218,v219,v220,v224,v226,v227,v228,v235,v238,v244,v301,v312,v313,v361,v364,v393,v394,v501,v502,v513,v525,v527,v528,v529,v530,v531,v532,v536,v602,v605,v613,v614,v623,v624,v625,v626,v627,v628,v629,v012,v384a,v384b,v384c,treatment,outcome
3.0,2.0,95.0,1.0,21.0,10.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,31.0,1.0,4.0,1.0,8.0,0.0,4.0,3.0,2.0,1.0,3.0,1.0,57.0,0.0,2.0,0.0,0.0,1.0,8.0,0.0,3.0,4712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,201.0,7.0,0.0,0.0,13.0,0.0,1.0,1.0,3.0,1.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,1.0,21.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,1.0,1.0,2.0,38.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,1.0,-76887.0,8.0,0.0,3.0,0.0,4.0,1.0,0.0,1.0,1.0,0.0,0.0,104.0,1.0,1.0,7.0,7.0,6.0,8.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,5.0,16.0,203.0,21.0,0.0,0.0,16.0,0.0,1.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,2.0,3.0,0.0,38.0,0.0,0.0,0.0,1.0,
3.0,2.0,5.0,1.0,42.0,10.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,3.0,1.0,3.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,25.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,-63902.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,102.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,16.0,103.0,3.0,0.0,0.0,16.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,
3.0,2.0,7.0,2.0,21.0,5.0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,34.0,32.0,31.0,1.0,12.0,1.0,7.0,1.0,1.0,3.0,2.0,4.0,2.0,1.0,34.0,0.0,2.0,0.0,2.0,2.0,8.0,0.0,5.0,265877.0,5.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,3.0,3.0,3.0,5.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,14.0,101.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,33.0,1.0,0.0,0.0,1.0,
4.0,1.0,0.0,2.0,21.0,30.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,10.0,1.0,10.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,48.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-33708.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,15.0,203.0,21.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,6.0,0.0,0.0,29.0,0.0,0.0,0.0,1.0,
4.0,1.0,95.0,2.0,21.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,9.0,1.0,1.0,0.0,1.0,4.0,1.0,3.0,1.0,2.0,20.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,3.0,39321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,301.0,31.0,1.0,0.0,18.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,1.0,0.0,0.0,1.0,
4.0,1.0,95.0,1.0,21.0,996.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,31.0,1.0,4.0,1.0,8.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,4779.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,403.0,0.0,2.0,5.0,5.0,5.0,5.0,36.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,15.0,201.0,7.0,0.0,0.0,15.0,0.0,1.0,2.0,4.0,10.0,6.0,3.0,3.0,3.0,3.0,5.0,5.0,0.0,36.0,1.0,0.0,0.0,1.0,0.0
4.0,1.0,95.0,1.0,21.0,15.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,4.0,1.0,7.0,0.0,1.0,4.0,1.0,1.0,3.0,2.0,53.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0,-4255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,16.0,303.0,31.0,3.0,0.0,16.0,0.0,3.0,1.0,3.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,20.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,0.0,21.0,20.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,0.0,1.0,10.0,2.0,1.0,4.0,2.0,0.0,3.0,1.0,57.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,3.0,3258.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,3.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,2.0,15.0,105.0,5.0,0.0,0.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,28.0,1.0,0.0,0.0,1.0,
4.0,2.0,95.0,1.0,32.0,25.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,1.0,1.0,5.0,1.0,1.0,4.0,2.0,1.0,1.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-67262.0,5.0,2.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,110.0,1.0,2.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,5.0,2.0,3.0,14.0,202.0,14.0,0.0,0.0,14.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,43.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,0.0,1.0,5.0,1.0,1.0,4.0,2.0,0.0,1.0,2.0,42.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,3.0,-2872.0,7.0,2.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,202.0,1.0,3.0,5.0,5.0,5.0,7.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,4.0,16.0,307.0,31.0,7.0,0.0,16.0,0.0,3.0,3.0,5.0,5.0,5.0,0.0,4.0,0.0,4.0,3.0,2.0,0.0,43.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,1.0,21.0,30.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,1.0,1.0,5.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,39.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,-53186.0,5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,3.0,5.0,5.0,5.0,5.0,2.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,5.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,7.0,6.0,0.0,3.0,0.0,3.0,3.0,4.0,0.0,36.0,0.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,1.0,21.0,10.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,3.0,1.0,9.0,2.0,2.0,4.0,2.0,1.0,3.0,2.0,66.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-31907.0,4.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,213.0,0.0,3.0,3.0,3.0,3.0,4.0,3.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,1.0,2.0,14.0,202.0,14.0,0.0,0.0,14.0,0.0,1.0,1.0,3.0,96.0,7.0,0.0,1.0,0.0,1.0,96.0,96.0,96.0,30.0,1.0,0.0,0.0,1.0,0.0
4.0,2.0,95.0,0.0,21.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,0.0,1.0,8.0,1.0,1.0,4.0,2.0,0.0,2.0,1.0,31.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,-12670.0,5.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,203.0,1.0,3.0,4.0,4.0,4.0,5.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,16.0,202.0,14.0,0.0,0.0,16.0,0.0,1.0,1.0,2.0,10.0,6.0,0.0,3.0,0.0,3.0,5.0,5.0,0.0,26.0,0.0,0.0,0.0,1.0,
4.0,2.0,95.0,1.0,21.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,3.0,1.0,7.0,2.0,1.0,4.0,2.0,1.0,2.0,1.0,29.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-22858.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,2.0,4.0,4.0,4.0,4.0,997.0,5.0,0.0,3.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,14.0,104.0,4.0,0.0,0.0,14.0,6.0,1.0,2.0,4.0,96.0,7.0,3.0,3.0,3.0,3.0,96.0,96.0,96.0,26.0,1.0,1.0,0.0,1.0,0.0
2.0,2.0,95.0,2.0,21.0,90.0,12.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,12.0,1.0,8.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,45.0,0.0,2.0,0.0,0.0,0.0,7.0,1.0,5.0,199962.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,995.0,0.0,2.0,0.0,0.0,0.0,1.0,997.0,5.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,17.0,107.0,7.0,0.0,0.0,17.0,0.0,1.0,1.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,24.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,0.0,32.0,5.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,0.0,1.0,6.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-98551.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,1.0,2.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,5.0,2.0,2.0,14.0,107.0,7.0,0.0,0.0,14.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,2.0,0.0,2.0,2.0,2.0,0.0,30.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,2.0,31.0,998.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,7.0,1.0,7.0,2.0,2.0,2.0,2.0,3.0,2.0,1.0,39.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,3.0,18398.0,7.0,1.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,995.0,0.0,1.0,7.0,7.0,6.0,7.0,995.0,0.0,0.0,3.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,4.0,15.0,103.0,3.0,0.0,0.0,15.0,0.0,1.0,3.0,5.0,4.0,4.0,2.0,4.0,2.0,4.0,2.0,2.0,0.0,37.0,0.0,0.0,0.0,1.0,
2.0,2.0,18.0,1.0,21.0,10.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,32.0,31.0,1.0,5.0,1.0,12.0,1.0,4.0,2.0,2.0,1.0,3.0,2.0,51.0,0.0,2.0,0.0,0.0,0.0,8.0,0.0,3.0,-5643.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,8.0,3.0,3.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,5.0,2.0,3.0,14.0,306.0,31.0,6.0,0.0,14.0,0.0,3.0,2.0,4.0,3.0,3.0,0.0,3.0,0.0,3.0,2.0,1.0,0.0,28.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,2.0,21.0,10.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,7.0,1.0,12.0,2.0,3.0,2.0,2.0,3.0,3.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,37286.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,302.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,15.0,115.0,15.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,3.0,2.0,2.0,0.0,31.0,0.0,0.0,0.0,1.0,
2.0,2.0,95.0,2.0,21.0,998.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,32.0,31.0,1.0,11.0,1.0,5.0,1.0,2.0,2.0,2.0,3.0,3.0,1.0,69.0,0.0,2.0,0.0,0.0,0.0,7.0,0.0,4.0,139342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,207.0,31.0,1.0,0.0,15.0,0.0,3.0,1.0,3.0,3.0,3.0,0.0,8.0,0.0,8.0,1.0,1.0,1.0,19.0,0.0,0.0,0.0,1.0,1.0
5.0,1.0,95.0,2.0,21.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,32.0,31.0,1.0,10.0,1.0,8.0,1.0,2.0,5.0,1.0,3.0,2.0,1.0,29.0,0.0,2.0,0.0,2.0,0.0,8.0,0.0,3.0,29465.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,202.0,1.0,2.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,3.0,15.0,103.0,3.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,30.0,1.0,0.0,1.0,1.0,
5.0,1.0,95.0,1.0,21.0,996.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,32.0,31.0,1.0,5.0,1.0,8.0,1.0,2.0,5.0,1.0,1.0,10.0,1.0,29.0,0.0,1.0,0.0,2.0,0.0,8.0,0.0,3.0,29465.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,8.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,1.0,16.0,402.0,31.0,996.0,9.0,16.0,0.0,2.0,1.0,2.0,4.0,4.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,18.0,1.0,0.0,0.0,1.0,1.0
5.0,1.0,95.0,2.0,21.0,20.0,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,32.0,31.0,1.0,9.0,1.0,4.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,24.0,0.0,2.0,1.0,2.0,2.0,7.0,0.0,4.0,122631.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,203.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,15.0,100.0,0.0,0.0,0.0,15.0,0.0,1.0,1.0,2.0,6.0,6.0,0.0,3.0,0.0,3.0,3.0,3.0,0.0,26.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,7.0,2.0,21.0,15.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,6.0,1.0,9.0,1.0,2.0,5.0,1.0,3.0,12.0,1.0,38.0,0.0,2.0,0.0,1.0,1.0,8.0,0.0,3.0,27197.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,316.0,0.0,3.0,1.0,1.0,1.0,1.0,995.0,9.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,15.0,401.0,31.0,996.0,9.0,15.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,8.0,2.0,8.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,8.0,1.0,21.0,15.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,21.0,31.0,1.0,5.0,1.0,7.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,33.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,3.0,3723.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,301.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,0.0,1.0,3.0,1.0,8.0,3.0,3.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,16.0,102.0,2.0,0.0,0.0,16.0,0.0,1.0,3.0,5.0,4.0,4.0,0.0,4.0,0.0,4.0,2.0,2.0,0.0,26.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,21.0,15.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,34.0,32.0,31.0,1.0,10.0,1.0,12.0,2.0,2.0,5.0,1.0,3.0,4.0,1.0,72.0,0.0,2.0,1.0,2.0,1.0,8.0,0.0,3.0,70794.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,995.0,0.0,2.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,2.0,16.0,303.0,31.0,996.0,9.0,16.0,0.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,2.0,1.0,2.0,2.0,0.0,22.0,1.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,21.0,10.0,13.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,32.0,32.0,1.0,8.0,1.0,6.0,1.0,1.0,5.0,1.0,3.0,2.0,1.0,32.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,3.0,26439.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,1.0,2.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,1.0,4.0,14.0,102.0,2.0,0.0,0.0,14.0,0.0,1.0,1.0,2.0,10.0,6.0,0.0,1.0,0.0,1.0,4.0,5.0,1.0,33.0,0.0,0.0,0.0,1.0,0.0
5.0,1.0,95.0,2.0,21.0,20.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,23.0,31.0,1.0,6.0,1.0,7.0,2.0,1.0,5.0,1.0,3.0,2.0,1.0,46.0,0.0,1.0,0.0,1.0,0.0,8.0,0.0,2.0,-38424.0,7.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,308.0,0.0,2.0,7.0,8.0,6.0,7.0,8.0,0.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,0.0,1.0,2.0,1.0,2.0,20.0,305.0,31.0,5.0,0.0,20.0,0.0,3.0,3.0,5.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,38.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,15.0,1.0,21.0,18.0,22.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,34.0,21.0,12.0,1.0,3.0,1.0,7.0,1.0,1.0,3.0,2.0,1.0,2.0,1.0,37.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,2.0,-22565.0,6.0,4.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,404.0,0.0,2.0,6.0,6.0,6.0,6.0,48.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,15.0,101.0,1.0,0.0,0.0,15.0,0.0,1.0,2.0,4.0,5.0,5.0,2.0,3.0,2.0,3.0,2.0,3.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0
3.0,2.0,95.0,0.0,42.0,10.0,31.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,12.0,4.0,0.0,1.0,8.0,2.0,2.0,3.0,2.0,0.0,2.0,1.0,45.0,0.0,0.0,0.0,1.0,0.0,8.0,0.0,1.0,-94389.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,424.0,0.0,2.0,7.0,7.0,6.0,8.0,997.0,1.0,0.0,2.0,0.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,16.0,108.0,8.0,0.0,0.0,16.0,0.0,1.0,2.0,4.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,37.0,1.0,0.0,0.0,1.0,0.0
3.0,2.0,6.0,0.0,21.0,15.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,0.0,1.0,4.0,0.0,1.0,3.0,2.0,0.0,2.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,-79776.0,4.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.0,1.0,4.0,5.0,5.0,4.0,4.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,14.0,101.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,1.0,10.0,6.0,1.0,7.0,1.0,7.0,4.0,6.0,0.0,35.0,0.0,0.0,0.0,1.0,1.0
3.0,2.0,1.0,1.0,21.0,15.0,23.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,21.0,24.0,31.0,1.0,6.0,1.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,30.0,0.0,2.0,0.0,2.0,1.0,7.0,0.0,4.0,134832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,304.0,0.0,1.0,0.0,1.0,1.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,3.0,1.0,0.0,2.0,1.0,1.0,14.0,101.0,1.0,0.0,0.0,14.0,0.0,1.0,1.0,3.0,96.0,7.0,1.0,7.0,1.0,7.0,96.0,96.0,96.0,19.0,1.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,2.0,21.0,15.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,31.0,1.0,8.0,1.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,2.0,25.0,0.0,2.0,0.0,1.0,0.0,8.0,0.0,2.0,-67879.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,995.0,0.0,4.0,2.0,2.0,2.0,2.0,995.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,1.0,2.0,18.0,401.0,31.0,996.0,9.0,18.0,0.0,2.0,1.0,2.0,4.0,4.0,2.0,7.0,2.0,7.0,2.0,2.0,0.0,25.0,0.0,0.0,0.0,1.0,0.0
2.0,2.0,95.0,0.0,21.0,998.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,31.0,1.0,0.0,1.0,8.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,36.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,2.0,-47647.0,7.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,0.0,311.0,0.0,2.0,4.0,4.0,4.0,7.0,995.0,9.0,0.0,3.0,1.0,1.0,3.0,0.0,0.0,3.0,3.0,0.0,1.0,2.0,1.0,4.0,14.0,304.0,31.0,996.0,9.0,14.0,6.0,2.0,1.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0
